question_id,question,correct_option,predicted_answer,is_correct,response
51973390-3173-4aa1-b318-974ac57a6f7b,"Suitable	technique	used	for	diagnosis	of	posterior
interproximal caries in children",C,A,False,A
d0bb44e4-6d29-4b19-8046-c47c28b48bc5,Dentin is composed of,A,A,True,A
60939f68-783d-41ae-9ff7-713b3af065b2,The optimal time to employ an orthodontic appliance that takes advantage of growth is during:,A,B,False,B
81e3e53e-27fc-4de4-b01a-841309e3f122,Guiding planes on abutment teeth provide:,A,C,False,C
10f55205-d1e0-47cb-8ebf-db94890cda19,Square knot is composed of:,A,A,True,A
9baf46e0-b16f-48a5-b761-334765784402,Largest incisal embrasure seen in,A,A,True,A
3689c9bb-4b1f-463e-bedd-abda1a6c24ea,Which of the following is rare in children?,B,D,False,D
70d4ab20-c407-4b78-a52f-cd38f5d86567,"In a patient with acute pulpitis, it is difficult for the patient to locate the pain. This is because?",B,B,True,B
bcda201c-3107-4751-8888-741d21455124,"Currently used step back technique is modified, it was given by:",D,C,False,C
1cc77b91-e4a8-42ce-8182-c61f6c7cffea,Which of the following to reduce for occlusal equilibration:,A,D,False,D
738bc1f0-c4bd-4cf6-8285-24de15737179,Upper 1st premolar resembles upper 2nd premolar from which aspect,C,D,False,D
91aa0a58-78a7-4c75-ae0b-5dc0ada32999,Embrasure characterized by a slight to moderate recession of interdental papilla are:,B,B,True,B
0d3453ee-77ef-400b-9e64-4ff5b6cbfcc8,"In Ricketts esthetic plane, lower lip rests:",C,C,True,C
c8061a66-f213-4e01-8496-819313264e2d,Which of the following may result if an excessive amount of monomer is incorporated into an acrylic resin mixture?,C,C,True,C
65981270-0578-4774-8c79-e11a22df3497,"To prevent porosity in dental porcelain it should be
baked:",B,D,False,D
7f1e6ce7-7564-47b0-9071-77daee60e4cf,The highest (longest) and sharpest cusp on the deciduous mandibular first molar is:,A,A,True,A
03072fac-4647-4c94-816b-41a3e44a72a1,Calcification of roots of deciduous teeth is completed by:,B,B,True,B
57336e68-8096-4fa9-89f5-36c05dcd5482,"In which one of the following mixed dentition analysis of deciduous dentition, there is no use of radiographs?",B,D,False,D
7973cdd2-2971-46bd-aec3-3100119af946,The highest critical surface tension is for which of the orthodontic brackets?,A,B,False,B
5b0c9583-ed81-4ba8-bbd6-a129d6b6a0fc,Bismuth Oxide incorporated in MTA results in grey discolouration of crown. In newer material this Bismuth Oxide is replaced with?,B,B,True,B
ca32e45e-0aa2-4340-beb5-8069626c445e,Most appropriate method of isolation during tooth preparation in vital tooth:,C,C,True,C
858e30be-1165-463c-9661-a1c78272d775,"Of all the pulpal sensibility test, which is best in a patient who is restored with Porcelain fused to metal crown?",A,D,False,D
3cbfd65a-92f2-4c67-919d-847dccb7e6d8,Teeth selected for scoring of PHP-M (Personal Hygiene Performance Modified) are:,A,A,True,A
b84e818e-f4e5-4cf9-a6a6-4e13640d3fcf,A layman before introduction of fluoride in prevention of dental caries knew about it as a constituent used in,A,B,False,B
2cd59a69-5eb2-46ae-b71c-92d5ebc105a1,"Imaginary line joining MB1, Distal and Palatal orifices in maxillary 1st molar forms",B,B,True,B
4af61718-923a-4242-8090-532d83bed044,Undifferentiated mesenchymal cells found in pulp are:,A,A,True,A
2da5d321-66a2-4413-aa80-6fa7440b36c1,Distal palatal termination of the maxillary complete denture base is dictated by the:,A,A,True,A
8d6cd2e6-9912-4bb5-b276-289f11e6371f,The KRI paste is composed of:,A,A,True,A
a5111f37-cbc9-4c4b-8106-47acb7d4e164,Curve of occlusion touching the buccal and lingual surfaces of mandibular buccal cuspal teeth is called as:,A,A,True,A
809b34a3-21fc-447c-a780-7568741d67e2,Flow of a material refers to:,A,A,True,A
6a044e4b-cf5d-42c8-bd7c-e105cd9c4f98,During which stage of tooth formation the size of the tooth is determined?,C,C,True,C
39e499a6-b162-4cdf-81e4-c131f7d157c5,Which is a gypsum product?,D,B,False,B
832c9aa4-702e-49ba-b63b-8044bc8fbd9f,Which of the following cements are not be used to cement acrylic temporary crown:,C,A,False,A
a8c33cc0-c274-4e1b-9ff2-8ced913073f0,Alginate impression material is similar to agar-agar impression material in the following respect:,C,C,True,C
61908ad9-32f1-4cde-a77e-758ab0134bda,Spaces in deciduous dentition,A,A,True,A
04d0e5cc-1355-4028-8d94-47046d188bd2,"Interdental papilla protruding from the rubber dam, most common cause is",D,D,True,D
257dad94-ab08-4ffc-9ddf-ac3ee3ef4c32,Guiding cusps occlude in:,D,D,True,D
301e1ac7-ab03-41f2-9648-92ab9a34983f,Dentin conditioner has the following function.,A,A,True,A
5fd61c9e-450e-415b-a055-24f62de4cdd6,In case of wider osteotomy planned happen which should not be done,B,A,False,A
081b84ad-60a8-4c82-b570-8297ffd15934,"According to American association of Endodontics, which of following terminology is not mentioned in the glossary of terms:",A,C,False,C
044eb6e0-ca6d-44bb-8294-c858f9d68de0,Finishing and Polishing of Amalgam make the restoration:,A,A,True,A
bd13f4ea-331e-4052-81b4-cda8fa68e216,Magnesium deficiency has been reported as an etiological cause for:,A,A,True,A
455e1f05-93a4-4ada-ad62-c77d05c6c946,"In determining the posterior Limit of a maxillary denture base, which of the following is on the posterior border?",A,A,True,A
e05a465a-5c90-4c80-afda-56d0e6070792,Normally Maxillary first molar has,A,B,False,B
938a6fd0-f60a-4d86-91c0-0cb8786028ae,"In class III composite preparation, retention points should be placed:",B,C,False,C
3e92f1af-86fd-4c31-9a0d-4e75e4e5b90f,Rotation speed of profile instruments,D,C,False,C
167c89ae-1898-497f-87c4-805a65c7a9bd,Supporting cusps occlude in:,D,B,False,B
6e500f1f-ac66-448a-9739-bd8e50f83813,"Fear of closed space, open space, and crowded space is called as:",C,B,False,B
da79693f-973b-4bcf-8b42-3f5f8ccf46f1,Maximum chances of injury in a child patient occurs during:,C,C,True,C
79e76d7d-4187-4f59-8e23-65d9e8f51aba,Gjessing canine is made up of,B,C,False,C
ee25e128-1656-4e30-b7a0-1a3487104989,The maximum shrinkage during firing process in ceramic occurs in:,C,D,False,D
d5a0c042-97e7-47a6-b4aa-e3900f02c511,Least amount of mercury is required in,B,B,True,B
9cc26246-cc08-4a64-ab6e-9d75418aeb6d,"If Patient is identified with Hepatitis B positive, after treatment what should be done with instrument",C,C,True,C
fa8d86dc-9efc-454c-8b47-beccf53b41e3,Custom tray is better than stock tray for impression of crown due to following reasons except:,C,C,True,C
8136d06e-6ae0-48e5-acdf-3d70593d886a,"In class II malocclusion, ANB angle is",A,A,True,A
4d60bdc9-a192-424b-96f8-8ce60b75208b,Which of the following is not a major maxillary metal partial denture frame work:,A,A,True,A
42f2f76c-53be-4d1a-a728-e977410cfc17,"In an inferior alveolar nerve block given to a child, the
position of the needle as compared to that in an adult is more",B,A,False,A
51009d05-2b8f-491d-8865-d2f01cf3647b,The reverse bevel incision is made to:,B,D,False,D
19ab18c0-bfef-4a74-a23c-07e482e7f812,"The most effective, scientifically proven and cost efficient caries prevention program in children is:",C,C,True,C
f186d21a-67e0-4532-bb17-a3b4ac7ccbd2,Cobalt-Chromium alloys contains:,B,B,True,B
8b0ca482-a870-42ed-ba9a-f80aa451c604,Surveyor is used on master cast to:,D,D,True,D
db661878-b25b-42f5-9cc6-2dffda4cb3b2,COPRA came into action on:,A,D,False,D
0d4f60ed-dd1c-4e67-9f18-91f79a392d09,Enamel lamellae,D,B,False,B
40039a69-08af-4bf9-b56d-9616f6659e4d,"Before pouring an elastic impression, it is washed with slurry of water and stone to:",D,B,False,B
eb9e9551-a8a7-47a4-8531-2633fbb69a52,Cleaning of files in between of endodontic treatment is done by:,A,A,True,A
39c933d9-6014-4f3d-9b81-cb67eb2ec6b9,Amount of heat that is required to change boiling water into vapor is referred to as,A,A,True,A
3b2ef8ce-ddbe-4e5f-845f-f0085dc98bf7,"A continuum to sedation, anxiolysis is referred to:",C,A,False,A
e76e4afb-db7c-4a0e-99bd-1be821e11adf,A study was done where the sale of anti-asthma drug was recorded and the number of deaths because of asthma was measured over a period of 15 years (1975-1990). This is which type of study.,A,A,True,A
72d767a5-261a-4055-b23a-fb1e1a5acb23,The fear of a 6 year old related to dentistry is primarily:,A,D,False,D
7fbae46b-3f4f-4c9e-94b8-d16d60e8e100,The sulcular epithelium acts as a semi permeable membrane through which,C,C,True,C
6fd97ba4-209d-4683-b354-991c93cc0572,Semi colon shaped C shaped canal is classified as (according to Melton and Seitzor),B,B,True,B
e8109ada-ec65-4e42-ad7f-588f47d7c8d8,Which nerve biopsy is taken to diagnose neuritic leprosy?,B,C,False,C
5a081b96-4228-4b6a-b775-6a70e294cbb5,Largest Faciolingual dimension is seen in,B,B,True,B
a100782e-deb2-460a-87f1-eea60d760230,Binder in investment for dental castings:,B,B,True,B
b0850f0d-2018-4502-ae2d-24f19d2053db,"For deep gingival sheath preparation, shape of wedge should be:",B,B,True,B
dc59a224-08b1-4438-8176-03e96dcf8392,After brushing dryness of mouth is caused by,B,B,True,B
921b7c8e-688e-41d2-a1fd-30fbaa01f513,The maxillary teeth if placed too far anteriorly and superiorly in a complete denture results in the faulty pronunciation of:,A,A,True,A
7aa31059-c5b9-44c9-ad4e-8ebe58dca18a,Fill the missing data in the common risk factor approach diagram.,A,A,True,A
b482ac20-7d0a-46a2-a5b6-8833ca5adbae,The logical explanation for the unique anticariogenic property of most silicate cements is:,A,A,True,A
f4640853-99a7-40e8-837c-70e300ae8773,Mandibular 1st premolar normally has,A,A,True,A
6aa721d5-4f94-45a2-84f7-b63b99eec763,Desensitization was given by:,B,B,True,B
139bf567-af01-4e7d-b056-a64cd96b28ba,Most appropriate pontic design is:,C,C,True,C
b4327861-b710-45cf-b4d1-5ccd2c826799,Vitamin D deficiency,B,D,False,D
2b0cdfcc-e8e7-4a8e-9e36-3af3338a6eff,Pulp proper resembles,A,D,False,D
3d2b968e-f973-423f-a0e9-1aab41489e9f,Lingual ridge is most prominent in,A,B,False,B
4f4c9567-a316-45fb-8968-1324e31933ed,Euphemism pudding paste is used for:,D,B,False,B
e4377e93-c827-4b44-80ed-4faaed4ba750,The direct bonded orthodontic stainless steel brackets derive retention with composite because of:,A,A,True,A
be5bc61e-a128-4e46-988a-610c3baa4ba9,Sealer penetration into dentinal tubule depends mainly on?,B,A,False,A
2e5ee603-8296-40f4-87e3-f8c87a61340c,Student t test is:,A,A,True,A
3aed5296-d2c0-4347-8804-d85234302675,Child of an Overindulgent mother will be:,B,D,False,D
39b3ec62-cf74-489a-b61c-8615b27e3e48,Which of the following is not a behavioral theory:,A,B,False,B
175a37d0-a4ea-4c5e-b1c1-bf1fec51d2bc,"In occlusion, the teeth have",D,C,False,C
d42c3d8b-6495-4aeb-b6a9-bce8b4e95d91,"Considering the morphology of root and pulp canals, a root canal instrument should be placed in what direction to gain access to the Mesiofacial root of permanent maxillary first molar:",D,A,False,A
f42443ee-9eb1-4055-b75d-6e09a5fd20a2,"Optimal landmark for termination of cleaning, shaping and obturation is",A,B,False,B
2ba3c5df-e02c-4031-9529-3315afaac0d8,Habit developed under psychological cause is:,D,B,False,B
496c34b0-7534-49f2-bf23-d72965013777,Integration between blade vent implant and bone Is,A,B,False,B
710f9e19-73b6-46df-94bf-3e1f788a6aa8,Gingival deformities are seen in:,A,A,True,A
5a6d126f-f4cd-4cf2-b58d-6390a88f80f1,Most commonly missing primary teeth are:,D,B,False,B
87bc955e-ce65-4887-9735-bdaaff674162,Fishman's index is used in relation with,B,B,True,B
0dc0ca33-9495-4e3e-a692-eda92b5202da,Arch space for eruption of 2nd & 3rd molar created by:,B,B,True,B
713b94cf-fc1e-4c32-b28e-f187cf86562d,IOTN is not used for which malocclusion?,C,B,False,B
14aa507c-4372-4240-857f-3b88999ae85a,"3 year old girl having delayed milestones, playing with
herself, difficulty in learning is likely to be suffering from",B,B,True,B
1492f3ef-89dd-4cca-ad28-5fbd374c3e2e,Articular disc of TMJ is:,D,D,True,D
46e4c25f-f518-43a9-bad7-481cb1a16416,"Before an arbitrary face bow transfer record, the dentist must determine:",C,C,True,C
3e05b090-8799-4bda-b2eb-2d6470601177,In Inlay and 3 fourth crowns main purpose of bevel is,A,A,True,A
99ebb66d-a706-49db-aa48-96f3430ce0d4,Thermal conductivity of which material is close to dentin:,B,C,False,C
f578a648-c098-4b5b-af14-2cfb956c3779,Numbness and tingling sensation felt in the anterior one third of the tongue can be due to:,A,A,True,A
24deac61-2a03-4722-ae4f-165611386c14,Innervation of pulp is from,A,A,True,A
6c6010db-6a24-4b0f-a627-8522e0d876ce,Which component of zinc oxide-eugenol cement gives its strength?,B,B,True,B
36c7306a-d28b-4161-af0c-51fc925d3d4a,Tooth eruption is due to,D,D,True,D
7c4a40cb-8e92-43fb-9404-8888ff65ad3b,A 12 year old child complains of recurrent pain over right maxillary posterior tooth but clinically no caries can be found. He also reports of cold and fever spells. What should be advised to the pati...,C,C,True,C
b44f29db-6223-45ed-b3e9-57e7d148c63f,All of the following device work on traction principle except:,B,C,False,C
6f3ff710-ea60-42a8-9345-2838c57b4511,Extension of odontoblast processes into enamel,A,A,True,A
2645de29-a0a0-42da-af00-50637b38ea84,Short sharp pain of tooth transmitted to brain by,A,A,True,A
1dd7c5e5-c294-443c-91a7-4081c04675f2,A patient complains of looseness of dentures within two to four hours of insertion. The most likely cause is:,C,D,False,D
6b2bb986-2be3-487b-a999-ffbe0b70f1fa,Split impedence based apex locator is:,D,C,False,C
4653fb7a-ddbf-493b-b4ef-92205582a27a,Which of the following tooth is not having 5 cusps?,A,D,False,D
5ef662e7-6d00-4ca1-a592-b862a54a5efa,"A case presented with lower natural teeth and 7 maxillary implants placed,  having space of 15 mm for the restoration. What would be the ideal treatment plan  for the patient?",D,D,True,D
f66b5dd7-1cf3-4817-83f4-df774ff0885a,"Lalloo, a 13-year old child has a severe thumb-sucking habit. On examination he has a Class-II malocclusion, anterior open bite with an over-jet of 12mm. His cephalogram will show:",B,B,True,B
e7c38fa0-1301-44a8-a1b2-825d59afb25a,During implant placement maximum torque should not be above?,D,B,False,B
4ed16846-22f2-40b6-a993-f07081e970f1,Growth of the maxilla in the vertical direction is due to:,A,A,True,A
57749b9a-2d16-403c-b69f-bcab6b998f88,Although standarize technique is simple and rapid but not used frequently because:,B,D,False,D
a5076108-b116-42dd-8d36-3a146ad00b47,A material turns to liquid on applying critical shear stress. This type of flow is called as?,B,B,True,B
6801e5d7-8e26-4729-bc67-a4c12e2f2aab,The setting time of zinc phosphate may be retarded by?,D,B,False,B
bd1f87b7-50d6-4060-a9a3-f281c15a1898,Only tooth in which buccal surface is made of 2 lobes,A,B,False,B
a18ed47e-dc72-48d2-b763-abea2564e574,Surgery of the cleft lip should be carried out at:,C,C,True,C
5b21874b-3f6e-434f-8dda-efa6819c584d,Excessive forces of occlusion within physislogical limit will:,A,A,True,A
b64edf88-505f-4eed-a95c-0bb506eaddf1,"Oﬃce personnel who are at higher risk of NO toxicity, to prevent this, the most  sensitive test for nitrous oxide detection is",C,C,True,C
ddc068c6-3478-47a9-8897-456a778c5f6d,"At 12 year age, 2nd mandibular molar will have?",B,D,False,D
7405ebae-1cba-48c4-bf16-8dea393e97ee,Which of the following movements are performed by a non — working condyle?,C,D,False,D
39b9975c-107c-403e-8a63-810e41148a11,"Free way space of less than normal, in complete denture 
has the following adverse result:",B,A,False,A
12cb2ea3-b10c-44e2-8cab-46afcd3ac0c9,Which of the following best describes the working time of impression material?,C,C,True,C
e33bb7f2-0c6f-4a5f-ae9d-ad515eae02c5,Lower density usually means,D,D,True,D
c9b1f63c-3d20-4494-a936-268e426d0c73,In RVG bit depth is seen of?,A,C,False,C
67a5354d-9a42-436a-be77-eacc7d10cd7c,Enamel hatchet is differentiated from chisel by all except:,C,D,False,D
97dca2bc-0b15-4ce8-8e7b-2c7107fe5d18,In which of the following case Hamman's sign is seen?,C,C,True,C
e2f38ab5-2ae2-495b-81a6-6973e7f5c793,"After removal of periodontal pack after a week of surgery, you see a large round elevated granulation tissue. It is most likely due to:",C,D,False,D
7a0cf861-7c06-4f24-8da9-de8dbd7e4368,Decrease in creep occurs in:,C,B,False,B
a6b3c5be-da0e-428e-97a1-f69189e1e845,A 7-years child having very deep carious lesions in multiple teeth with no pain what should he the treatment plan:,A,A,True,A
5c429b7b-6cb3-432b-9a09-96415821c0a0,A 8-years-old patient with a supernumerary tooth and crowding in the arch comes to you; what will be your line of treatment:,A,B,False,B
c0cdb15d-036d-47c7-9acd-6264c7946937,The classification is given by:,D,D,True,D
4ec7c6a9-4bb5-4c6e-adae-691e30948d47,"Mother of a 10 month old child came with a complaint of non-eruption of teeth, what will be the treatment protocol?",A,A,True,A
96c67a06-4ef0-4473-8d1c-6c31fd617a5e,"Which of the following will lead to spread of communicable disease during disaster, except",D,D,True,D
ee3ac036-6513-4b0a-a7f3-6b158504e9bd,Minimum number of lobes required to form a permanent tooth,D,A,False,A
9f210b02-6e60-4164-af01-955dc0eafa9a,All of the following is true about dentinal tubules except:,B,B,True,B
607f11f0-305c-479d-b4f6-14fb78fb06dc,Which of the following is most appropriate for pseudopocket ?,D,D,True,D
a342bd97-443b-48b0-a739-44530a2d485e,It is necessary to remove a disto-occlusal inlay from maxillary premolar. The procedure of choice is:,A,A,True,A
be8a09e2-fdd8-4274-bf3e-6507fb8ca209,Occlusal isthmus of a M.O. dental amalgam is resistant to fracture if:,C,D,False,D
773c79b5-7250-4c25-84d0-93a163291d85,Position and movement of articular disc of TMJ is controlled by fibers of:,D,D,True,D
027df73a-b277-4ad7-aba2-824c58fc78e1,According to WHO guidelines for excess sugar control by all except,B,B,True,B
3bd5b6d0-dd76-46b4-9e6c-6a07adfd138a,"Fear developed in a patient due to previous experience, events, objects:",C,B,False,B
874a1d82-0b88-40a1-a7d9-6b62376ccf24,Sterilization of hand piece will cause:,C,D,False,D
90ed60d8-c46e-47be-8db0-e2e0f9ec825f,The neutralization of saliva is due to,D,D,True,D
3164ca7d-4050-4da4-87c2-41f1a8d10cb0,In which type of lesion 'eburnation' of the dentine is seen?,C,C,True,C
4f6953cf-b4b2-491a-8886-eb2546b97582,In case of a deep carious lesion incomplete debridement is done to:,C,C,True,C
dbd611a1-4294-43fb-b290-49a0746eb7f2,The red zones of lips have:,C,C,True,C
e261b9d5-6417-4f0e-968d-91fb3dab67e8,"In response to traumatic occlusal forces, alveolar bone has",A,A,True,A
2d260373-a96d-47c4-9900-eb490528b37b,"Supplementary retention on the abutment tooth is made
possible by:",D,D,True,D
9057e801-66cf-41cf-bd68-6c79f8b03a12,Which of the following zones is used for melting alloy during casting:,A,B,False,B
77f42ec8-d712-43b7-8160-dd99cad04643,A 10 years old child has intrusion of permanent maxillary central incisor. The choice of treatment is,B,B,True,B
2dc96b3f-39a1-4d38-8177-c3710ed7e586,The advantage of metal base denture is:,A,C,False,C
376472be-1031-446f-abbd-f35a14669d7f,"8 year-old child had fractured his maxillary central incisor
10-months ago. The pulp shows no response. There is no periapical lesion in the radiograph. The treatment of choice is:",D,D,True,D
c4caf8e5-f647-49b9-8e91-b5f18d3c24e5,One common radiographic finding in clinical gingivitis is,B,B,True,B
12a8e0d0-21d1-4edf-905d-5e9c415b1a80,An 11-year-old boy complains of spacing between maxillary incisors. The appropriate treatment is with:,C,C,True,C
dfe219a6-198c-476c-9d38-195856bc9b00,"A traumatized tooth nonvital with or without crown
fracture is classified as",B,B,True,B
0538f9f4-4dfd-45b8-af71-b9378965104b,Habits are classified as Intentional and Unintentional by:,C,D,False,D
db180b6d-8b4e-487e-a47d-7c554c8dad2e,Which of the following show chemical bond with enamel (calcified tissues)?,C,C,True,C
361849c8-ca2f-4200-89c4-8642afe7a273,ADA specification for orthodontic wires is,A,C,False,C
1879dad4-5bba-48db-bc78-07c64447bf24,Frankfort - horizontal is a reference plane constructed by joining which of the following landmarks?,D,D,True,D
f9d91919-027f-4873-9eae-833e671bcd87,Gum pads are divided into following segments:,C,D,False,D
1e199c58-ba61-4f85-b84a-578c3f10a294,A youthful feminine smile have all the characteristics except?,B,B,True,B
f99d10c3-4fe6-41bd-a6f7-e5aa85014103,A 7-years girl with single tooth crossbite came to clinic what should be treatment plan:,C,C,True,C
7845514d-6bb2-460f-a203-351dffc13abf,Most prominent lingual fossa in Incisors is seen in,A,D,False,D
dc99feed-a4eb-42de-84bb-f86f4f1812ac,Most common malignant bone tumor in child:,A,A,True,A
af165621-880c-4bde-9256-f9283df3344e,Which of the following is not used as an antiflux?,B,D,False,D
dc8d9432-3981-45b5-b559-6cfaccb013f4,Which of the following does not occur in High Copper Amalgam?,C,C,True,C
d96e31f1-b13f-4127-bc59-7e3147a02ab7,Technique of root coverage called as:,B,A,False,A
61743cfc-eb0c-46e4-a5ee-a26761c03561,Which of the following is known as corner stone of behavior management:,B,B,True,B
fbeaf59e-0828-4af8-8b1b-024f50e88857,Which of the following movement(s) is /are involved in the opening of the mouth?,C,C,True,C
b613ede7-ef92-42f9-873b-aa04c229373e,Dental plaque is formed by reaction of enzymes on:,D,D,True,D
85a6ecaa-1c7f-403c-b2b5-3bda0b47068f,The most appropriate method of testing the statistical significance of the differences between means of two groups is,D,D,True,D
06c8d324-ca85-489e-a010-da67157a3240,Minimum dosage of tetracycline which will show tooth discoloration is,B,B,True,B
461c8a4f-a185-459a-879b-c3d15b2a4682,Normal growth of maxilla occurs by,A,C,False,C
a59b9fe8-ab81-4f9c-9b65-10df248b3f49,Touidine blue is to:,A,A,True,A
c81737c5-c5eb-4b37-94c9-492808675a80,Chlorhexidine mouth rinsing:,C,B,False,"B, C"
4e9993a8-951b-44b2-b451-0d1bbb3f3060,Tooth brush abrasions are more common on the,D,D,True,D
585bc690-6b58-447f-941c-95f18ee8152d,"In amalgam filling there is a wide buccolingual space, the wedge technique used should be (OR) If you are going to restore lower molar with amalgam which is having cavity with proximal box wide buccol...",A,A,True,A
6fb3845d-5d6a-4867-850f-ec9cc51976be,Ratio of upper anterior facial height to lower anterior facial height is:,D,D,True,D
f4f1be65-d615-4550-b159-a85d27b8b518,"Saliva which is formed in salivary glands, when passes from salivary gland to duct orifices, it undergoes numerous ion exchanges and as a result
saliva become ____________ as compared to plasma:",B,B,True,B
575acac4-e189-40a7-937e-4e723b0f0225,Mandibular Molar is,B,A,False,A
046ddc6f-759d-4234-b6a8-89ad6017ef3a,Which of the following instrument does not have 4 digits?,C,B,False,B
5cbf03b9-8012-42bc-b765-8dfa5adb2f5d,Lingual plate is indicated when,A,D,False,D
1b9a6722-b53a-4dcf-8040-e3ad8bf8ba9f,Prevalence of pit & fissure caries is measured with:,D,B,False,B
8ecd446d-adb7-4e91-aca4-b1f3d3a63447,The access cavity for mandibular first molar typically is,A,A,True,A
794f0675-d04f-4133-be9c-96d3ba44238e,Which one of the following is not an Indication for antibiotic therapy In patients with acute abscess?,C,C,True,C
46b381c8-e9ab-469f-84ed-ee92db694962,The condylar cartilage at birth looks like,C,D,False,D
86b79020-487c-4aa6-9522-e409ca4caf63,Space between Apical constriction and Apical foamen is,D,A,False,A
685ea1d3-9a62-46d9-8cbd-1ebfe1d861df,The periodontal ligament,C,C,True,C
dad2c74b-cf8e-45ec-b71d-8c0dbe70ead0,Gelation temperature of agar is between,C,B,False,B
8af7d0f2-0e2b-4c59-b8bd-4e3c9ebdceac,Which is the typical facies of Down syndrome?,A,A,True,A
c4c1684b-c60c-47ae-a4d1-ad6c1c633be3,The key ridge useful in assessing malocclusion is present on:,B,D,False,D
fe5ec2bf-ad45-4b77-9a7e-9fc2a67d9527,Local irritating factors in gingiva is most likely give rise to:,A,A,True,A
431cd080-eae1-4b26-a7d5-42475e01fcd3,Stimulated saliva as compared to unstimulated saliva has more,A,A,True,A
8ad9acc0-4de3-4d82-86a4-7d8ccfdb8c68,Periapical bone resorption occurs due to:,C,C,True,C
33612c6f-321a-4b2a-b65e-a1f667212dbd,Estimate the dental age from the radiograph:,C,B,False,B
5d786de9-1f31-4d77-9ef6-9bfefa3f86ba,What should be the position of child during asthmatic attack:,B,B,True,B
ffd36d27-2c76-4434-ab87-dadd41f0a432,"If a patient has gingival recession, how far should the gutta percha be trimmed back before sealing the coronat area?",A,A,True,A
6f147b96-99ba-4024-ac6a-40961b04ce95,Which of the following orthodontic wire has least modulus of elasticity?,A,A,True,A
17a969b4-c49d-4a8f-983c-e4283f0f8873,"About acid etching of dentin all are true, except:",D,D,True,D
95f4dac5-4c51-49d9-9654-f620c04909db,Which of the following instruments are more efficient?,B,A,False,A
595b0c16-d612-4873-b98a-fc848c527b77,Treatment of acute herpetic gingivostomatitis include :,D,D,True,D
6fc6f438-00bc-4695-8aa8-e6c3f85e75a3,Which of the following organisms is NOT implicated in  the etiology of Periodontal disease,C,C,True,C
309b2357-11a3-4193-ac6c-4ead19255369,"Migration of odontoblasts into dentinal tubules 
occurs during  __________ :",A,D,False,D
c50595f4-3310-4c33-840e-2e06dbf4ea50,"A patient complains of sensitivity in a Mandibular premolar. A well condensed class V amalgam restoration was placed in that tooth 5 months ago, with no discomfort for the first 4 months. Since then i...",C,A,False,A
2b610c47-4d3f-4782-8145-c2e50c7245a1,The function of reciprocal clasp arm is:,C,C,True,C
5344a6b5-cfa1-47bf-8849-18ea7c196869,Vulcanization refers to the setting of:,B,B,True,B
6652ddbc-f88b-49aa-b52e-30e4dcd494d1,Which tooth is known as enigma to endodontist,D,D,True,D
679dec48-39e2-45bc-b611-e2bd310c0e1b,Which surface of tooth has most of plaque?,A,A,True,A
6c1a820b-b2ce-45b2-b108-674af47b4295,In which tooth all the 8 types of Vertucci seen,B,C,False,C
395cde29-36a5-4b1c-9f8f-29b3789df66a,Force generated by 90° rotation of finger spring in pendulum appliance with distalisation:,D,B,False,B
84a79749-92ff-44da-bc49-219a0bd4485d,All of the following are true about bacteriocin except:,D,D,True,D
8c67c232-57e3-4254-a515-5c5ad524769e,Advantage of wide palatal bar over narrow bar is:,B,D,False,D
abca2f84-074e-46e8-9932-d9123850b023,A suitable fixative for a routine biopsy specimen is,A,A,True,A
b661d40b-bff0-4b37-995e-287d554d9292,A 8-years-old patient comes to you with malocclusion what will be your line of treatment:,A,C,False,C
852daded-7198-4d4a-94df-f3bc1ab8938c,Which of the following zone is characterized by macrophages and osteoclasts?,C,C,True,C
721f44cb-907c-46d5-af80-9606cc9e5023,Basically TMJ is a:,D,C,False,C
443af13e-78ee-4ce6-8638-353eabbdaccc,Principle secretory cells found in the single layer outlining the pulp (Ourtermost zone of pulp),B,B,True,B
d462a540-afc7-4f6a-a396-daddb1b5c3ef,Cervical resorption after bleaching is prevented by:,D,D,True,D
36438518-ebff-4d1d-8e38-bc47a12fd73e,Thumb sucking is normal during:,B,D,False,D
22692368-7cae-4241-a34d-430e1f2d6322,"According to Weerheijm et al, prevalence of MIH (Molar-Incisor hypomineralisation) :",D,C,False,C
9f0e80ba-8db5-4118-b33b-1ee12388f92e,Edge angle is the angle between:,B,B,True,B
e3d1251f-5499-4b03-ac33-07f46f9ed0a9,"In mandibular first molar, extra distal root is known as",B,B,True,B
be37c099-2519-4ebc-a1ff-54ee572c7efe,Girdle like elevation on the lingual surface of anteriors is,A,A,True,A
01aad4a6-fa51-4a6e-817c-bfb1b4e05caa,"Good clinical practice is observed in all phases of clinical trials, EXCEPT?",A,D,False,D
ca18934a-89fc-41b3-ae63-1cfd465fdc87,Chroma is;,A,A,True,A
78229bbb-46c9-4a15-9773-055a1d9a168b,Smallest mesiodistal diameter is seen in,A,C,False,C
7e16d363-708e-4d43-9c1f-f80035a742ac,Anchoring fibres of lamina densa contains:,D,D,True,D
ec574186-1faf-42e4-bc0c-e77de618eb5a,Occurrence of malocclusion in given population is best described as:,A,A,True,A
c5056549-6113-4a46-ba07-180748774819,Which among the following is used for sharpening of both stainless steel and carbon steel instrument:,D,D,True,D
cf896f14-eda0-4cf0-8ff8-d038501dbdf7,The initial pulpal response to any insult is:,D,D,True,D
